,Item_Name,Count,Category
3606,WHITE HYDRANGEA ART FLOWER,4,furniture
3607,"WRAP, CAROUSEL",4,furniture
3608,PINK GAUZE BUTTERFLY LAMPSHADE,4,furniture
3609,FLOWER PURPLE CLOCK WITH SUCKER,4,furniture
3610,FLORAL BLUE MONSTER,4,furniture
3611,TUSCAN VILLA DOVECOTE,4,kitchen
3612,DOG AND BALL WALL ART,4,furniture
3613,SET 10 CARDS FILIGREE BAUBLE 16961,4,stationery
3614,UNION JACK HOT WATER BOTTLE ,4,food
3615,GLASS BELL JAR LARGE,4,kitchen
3616,PINK FELT EASTER EGG BASKET,4,stationery
3617,SET 10 CARDS SNOWY SNOWDROPS  17100,4,stationery
3618,WINE BOTTLE DRESSING LT.BLUE,4,clothes
3619,CAT AND BIRD WALL ART,4,furniture
3620,BLACK GEMSTONE BRACELET,4,clothes
3621,SPACEBOY MINI RUCKSACK,4,clothes
3622,PINK SMALL GLASS CAKE STAND,4,furniture
3623,GLASS AND BEADS BRACELET IVORY,4,clothes
3624,SET/4 GARDEN ROSE DINNER CANDLE,4,kitchen
3625,ROUND CACTUS CANDLE,4,kitchen
3626,SET 10 CARD PERFECT NATIVITY 17089,4,furniture
3627,VINTAGE ENAMEL & CRYSTAL NECKLACE,4,clothes
3628,SET OF 6 ICE CREAM SKITTLES,4,chemicals
3629,WHITE BEADED GARLAND STRING 20LIGHT,4,clothes
3630,A4 WALL TIDY RED FLOWERS,4,clothes
3631,ELEPHANT CLIP W SUCTION CUP,4,chemicals
3632,FRENCH CHATEAU LARGE FRUIT BOWL ,4,food
3633,WHITE WITH BLACK CATS PLATE,4,kitchen
3634,ARMY CAMO BOOKCOVER TAPE,4,clothes
3635,ORIENTAL RED CUSHION COVER ,4,food
3636,CREAM CLIMBING HYDRANGA ART FLOWER,4,furniture
3637,ANTIQUE RASPBERRY FLOWER EARRINGS,4,furniture
3638,PINK/WHITE CHRISTMAS TREE 30CM,4,stationery
3639,NEW BAROQUE SMALL NECKLACE BLACK,4,clothes
3640,SET 10 CHRISTMAS CARDS HOHOHO 16956,4,stationery
3641,GREEN METAL BOX TOP SECRET,4,electronics
3642,CRACKED GLAZE EARRINGS IVORY,4,clothes
3643,SET 10 CARDS DAVID'S MADONNA 17074,4,stationery
3644,FLOWER PURPLE CLOCK W/SUCKER,4,furniture
3645,LARGE JEWELLERY STAND,4,furniture
3646,MISELTOE HEART WREATH WHITE,4,furniture
3647,FOLDING CAMPING SCISSOR W/KNIF & S,4,clothes
3648,FLOWERS HANDBAG blue and orange,4,clothes
3649,VINTAGE ENGRAVED HEART,4,furniture
3650,"PEARL & SHELL 42""NECKL. GREEN",4,furniture
3651,MOP PENDANT SHELL NECKLACE,4,clothes
3652,SILVER/NATURAL SHELL NECKLACE,4,clothes
3653,3 WICK CHRISTMAS BRIAR CANDLE ,4,kitchen
3654,VINTAGE PHOTO ALBUM PARIS DAYS,4,furniture
3655,SET 10 CARD SNOWMAN 16965,4,stationery
3656,FLOWER GARLAND NECKLACE RED,4,clothes
3657,BAROQUE BUTTERFLY EARRINGS CRYSTAL,4,clothes
3658,SET 10 CARDS PRINTED GRAPHIC 17219,4,stationery
3659,PAPER LANTERN 5 POINT STUDDED STAR,4,stationery
3660,CHUNKY CRACKED GLAZE NECKLACE IVORY,4,clothes
3661,MINITURE ANTIQUE ROSE HOOK IVORY,4,furniture
3662,DONKEY TAIL GAME ,4,stationery
3663,ROBOT MUG IN DISPLAY BOX,4,electronics
3664,HANGING HEART BASKET,4,food
3665,BOXED GLASS ASHTRAY,4,kitchen
3666,SILVER FLOWR PINK SHELL NECKLACE,4,clothes
3667,BLUE ORGANDY ROUND LAMPSHADE W BEA,4,clothes
3668,EIGHT PIECE CREEPY CRAWLIE SET,4,furniture
3669,PINK POODLE HANGING DECORATION ,4,furniture
3670,smashed,4,furniture
3671,BLACK FLOWER CANDLE PLATE,4,kitchen
3672,3 BLACK CATS W HEARTS BLANK CARD,3,food
3673,BLUE CLIMBING HYDRANGA ART FLOWER,3,furniture
3674,BISCUIT TIN VINTAGE LEAF,3,food
3675,"POCKET MIRROR ""GLAMOROUS""",3,clothes
3676,"ACRYLIC JEWEL ICICLE, BLUE",3,chemicals
3677,SET 10 CARDS WORLD CHILDREN 17067,3,stationery
3678,ASSTD RASTA KEY-CHAINS,3,clothes
3679,test,3,chemicals
3680,PURPLE LAS VEGAS BRACELET ROUND,3,clothes
3681,CHECK,3,stationery
3682,DIAMANTE NECKLACE GREEN,3,clothes
3683,Adjust bad debt,3,food
3684,LIGHT TOPAZ TEAL/AQUA COL NECKLACE,3,clothes
3685,GLASS BEAD HOOP NECKLACE GREEN,3,clothes
3686,RUSTIC STRAWBERRY JAMPOT SMALL,3,kitchen
3687,BLUE FELT HANGING HEART W FLOWER,3,furniture
3688,Dr. Jam's Arouzer Stress Ball,3,chemicals
3689,M/COLOUR POM-POM CURTAIN,3,kitchen
3690,AMAZON,3,clothes
3691,GIANT MEDINA STAMPED METAL BOWL ,3,electronics
3692,mailout,3,stationery
3693,MONTANA DIAMOND CLUSTER NECKLACE,3,clothes
3694,FIRE POLISHED GLASS BRACELET RED,3,furniture
3695,PINK NEW BAROQUE FLOCK CANDLESTICK,3,kitchen
3696,BLACK DROP CRYSTAL NECKLACE,3,clothes
3697,YELLOW PINK FLOWER DESIGN BIG BOWL,3,electronics
3698,BLUE TEATIME PRINT BOWL ,3,stationery
3699,DOORKNOB CRACKED GLAZE BLUE,3,kitchen
3700,RED STONE/CRYSTAL EARRINGS,3,clothes
3701,SET 10 CARDS RUDOLPHS NOSE 17097,3,stationery
3702,GINGHAM OVEN GLOVE RED HEART ,3,kitchen
3703,GLASS BEAD HOOP EARRINGS BLACK,3,clothes
3704,BLUE SHARK HELICOPTER,3,stationery
3705,GLASS BEAD HOOP NECKLACE AMETHYST,3,clothes
3706,VINTAGE NOTEBOOK BEAUTY GIRL,3,furniture
3707,POP ART PUSH DOWN RUBBER ,3,furniture
3708,LARGE TAHITI BEACH BAG,3,clothes
3709,PINK FLOCK SUEDE CUSHION COVER ,3,stationery
3710,SET 36 COLOUR PENCILS DOILEY,3,stationery
3711,ENGLISH ROSE SCENTED HANGING HEART,3,chemicals
3712,SET 12 COLOUR PENCILS DOILEY,3,stationery
3713,NEW BAROQUE B'FLY NECKLACE GREEN,3,clothes
3714,missing,3,clothes
3715,CLASSIC DIAMANTE NECKLACE JET,3,clothes
3716,BLACK DIAMOND CLUSTER EARRINGS,3,clothes
3717,GLITTER SNOW PEAR TREE DECORATION,3,furniture
3718,SILVER/BLACK PENDANT ORBIT NECKLACE,3,clothes
3719,GLASS BEAD HOOP NECKLACE MONTANA,3,clothes
3720,BAROQUE BUTTERFLY EARRINGS PINK,3,clothes
3721,PURPLE FINE BEAD NECKLACE W TASSEL,3,clothes
3722,HAND PAINTED HANGING EASTER EGG,3,food
3723,SET 10 CARDS HANGING BAUBLES 17080,3,clothes
3724,GOLD PRINT PAPER BAG,3,stationery
3725,PURPLE/TURQ FLOWERS HANDBAG,3,clothes
3726,wet pallet,3,furniture
3727,CROCHET ROSE DES CLOTHES HANGER,3,clothes
3728,SET 10 CARDS CHRISTMAS ROBIN 17095,3,stationery
3729,PINK MURANO TWIST BRACELET,3,clothes
3730,CANDY SPOT TEA COSY,3,food
3731,SILVER LOOKING MIRROR,3,kitchen
3732,ANTIQUE MID BLUE FLOWER EARRINGS,3,furniture
3733,DAIRY MAID  PUDDING BOWL,3,food
3734,PAPER LANTERN 9 POINT HOLLY STAR 40,3,stationery
3735,GREEN POP ART MAO CUSHION COVER ,3,furniture
3736,MAXWELL 2 TONE BLUE 60 PAGE PHOTO A,3,stationery
3737,ROUND ARTICULATED PINK CLOCK W/SUCK,3,stationery
3738,GLASS SONGBIRD STORAGE JAR,3,kitchen
3739,Dad's Cab Electronic Meter,3,electronics
3740,VINTAGE GLASS TEA CADDY,3,furniture
3741,VINTAGE BEAD PINK JEWEL BOX,3,furniture
3742,BLUE STRIPES SHOULDER BAG,3,clothes
3743,PASTEL BLUE PHOTO ALBUM ,3,clothes
3744,High Resolution Image,3,clothes
3745,SET 10 CARDS CHRISTMAS HOLLY  17259,3,stationery
3746,SILVER/BLACK ORBIT NECKLACE,3,clothes
3747,ENAMEL BLUE RIM TEA CONTAINER,3,food
3748,ANTIQUE SILVER BOOK MARK WITH BEADS,3,furniture
3749,PSYCHEDELIC METAL SIGN CALENDAR,3,electronics
3750,HEN HOUSE WITH CHICK STANDING,3,kitchen
3751,POTTING SHED SOW 'N' GROW SET,3,kitchen
3752,LIGHT PINK FLOCK GLASS CANDLEHOLDER,3,kitchen
3753,WHITE BIRD GARDEN DESIGN MUG,3,kitchen
3754,FIRE POLISHED GLASS NECKL BRONZE,3,furniture
3755,DIAMANTE NECKLACE BLACK ,3,clothes
3756,PINK FEATHERS CURTAIN,3,clothes
3757,BLACK CHERRY LIGHTS,3,kitchen
3758,LILAC VOTIVE CANDLE,3,kitchen
3759,VEGETABLE MAGNETIC  SHOPPING LIST,3,food
3760,Dotcomgiftshop Gift Voucher £40.00,3,stationery
3761,UBO-LIGHT TRIOBASE PURPLE,3,stationery
3762,RABBIT EASTER DECORATION,3,furniture
3763,BLACK DIAMOND CLUSTER NECKLACE,3,clothes
3764,BLUE BUNNY EASTER EGG BASKET,3,food
3765,RETO LEAVES MAGNETIC SHOPPING LIST,3,electronics
3766,LIGHTHOUSE PRINTED METAL SIGN,3,stationery
3767,CREAM BUNNY EASTER EGG BASKET,3,food
3768,PURPLE CRYSTAL DROP EARRINGS,3,clothes
3769,PINK CHRISTMAS FLOCK DROPLET ,3,stationery
3770,HEART SHAPED MIRROR,3,kitchen
3771,AMBER CRYSTAL DROP EARRINGS,3,clothes
3772,WALL ART BICYCLE SAFTEY ,3,furniture
3773,PINK FLUFFY CHRISTMAS DECORATION,3,furniture
3774,PURPLE VINTAGE EARRINGS,3,clothes
3775,GLASS BEAD HOOP EARRINGS MONTANA,3,clothes
3776,WRAP GREEN RUSSIAN FOLKART ,3,stationery
3777,*USB Office Mirror Ball,3,stationery
3778,PINK CHERRY LIGHTS,3,stationery
3779,KNITTED RABBIT DOLL ,3,clothes
3780,MULTICOLOUR POLKADOT PLATE,3,clothes
3781,BLING KEY RING STAND,3,clothes
3782,S/3 POT POURI CUSHIONS BLUE COLOURS,3,furniture
3783,PINK COMBO MINI CRYSTALS NECKLACE,3,clothes
3784,SMALL TAHITI BEACH BAG,3,clothes
3785,RESIN BRACELET W PASTEL BEADS,3,chemicals
3786,IVORY GOLD METAL BAG CHARM,3,electronics
3787,NEW BAROQUE BLACK BOXES,3,furniture
3788,GREEN LEAVES AND BEADS PHONE CHARM,2,clothes
3789,BLACK VINT ART DEC CRYSTAL BRACELET,2,furniture
3790,CAMOUFLAGE DOG COLLAR,2,clothes
3791,SILVER AND BLACK ORBIT NECKLACE,2,clothes
3792,wet rusty,2,clothes
3793,KEEP OUT GIRLS DOOR HANGER ,2,kitchen
3794,GOLD COSMETICS BAG WITH BUTTERFLY,2,chemicals
3795,GIRLY PINK TOOL SET,2,clothes
3796,mixed up,2,clothes
3797,PACK OF 12 DOILEY TISSUES,2,chemicals
3798,reverse 21/5/10 adjustment,2,furniture
3799,WHITE CHRISTMAS TREE 60CM,2,stationery
3800,ROSE FLOWER CANDLE+INCENSE 16X16CM,2,furniture
3801,NEW BAROQUE B'FLY NECKLACE MONTANA,2,clothes
3802,PLAYING CARDS VINTAGE DOILEY ,2,furniture
3803,SET 10 CARDS DECK THE HALLS 16960,2,stationery
3804,PURPLE LEAVES AND BEADS PHONE CHAR,2,clothes
3805,ANTIQUE LILY FAIRY LIGHTS,2,furniture
3806,PINK LEAVES AND BEADS PHONE CHARM,2,clothes
3807,DUSTY PINK CHRISTMAS TREE 60CM,2,stationery
3808,CHILDRENS SPACEBOY MUG,2,stationery
3809,SUNJAR LED NIGHT NIGHT LIGHT,2,chemicals
3810,FOLDING SHOE TIDY,2,clothes
3811,SMALL PARLOUR FRAME,2,kitchen
3812,rusty throw away,2,clothes
3813,RED PURSE WITH PINK HEART,2,clothes
3814,???missing,2,NONE
3815,PINK DOLLY HAIR CLIPS,2,clothes
3816,LARGE ROUND CUTGLASS CANDLESTICK,2,kitchen
3817,PINK POLKADOT KIDS BAG,2,clothes
3818,PALE PINK/AMETHYST STONE NECKLACE,2,clothes
3819,CANNABIS LEAF BEAD CURTAIN,2,chemicals
3820,PINK FEATHER CHRISTMAS DECORATION,2,furniture
3821,SET 10 CARDS ROBIN WATERPUMP  17096,2,stationery
3822,SET 10 CARDS POINSETTIA 17093,2,stationery
3823,*Boombox Ipod Classic,2,clothes
3824,ETCHED GLASS STAR TREE DECORATION,2,furniture
3825,PINK CHERRY BLOSSOM CUP & SAUCER,2,stationery
3826,METAL BASE FOR CANDLES,2,electronics
3827,KEEP CALM BIRTHDAY WRAP,2,stationery
3828,SET OF 3 MINI HANGING PORTRAITS,2,furniture
3829,FROG KING WATERING CAN,2,food
3830,WHITE CHRISTMAS FLOCK DROPLET ,2,stationery
3831,incorrect stock entry.,2,chemicals
3832,VINTAGE BEAD PINK SHADE ,2,furniture
3833,SET 10 MINI SANTA & SNOWMAN  17087,2,clothes
3834,BAKING MOULD CHOCOLATE CUP CAKES,2,kitchen
3835,CURIOUS IMAGES SCRAP BOOK SET,2,furniture
3836,UBO-LIGHT TRIOBASE BLUE,2,stationery
3837,TEA TIME TEA TOWELS ,2,clothes
3838,I LOVE LONDON WALL ART,2,furniture
3839,SET OF THREE VINTAGE GIFT WRAPS,2,stationery
3840,GLASS CAKE COVER AND PLATE,2,furniture
3841,counted,2,food
3842,SET OF 3 PINK FLYING DUCKS,2,stationery
3843,WOODLAND MINI RUCKSACK ,2,clothes
3844,ASSORTED TUTTI FRUTTI ROUND BOX,2,stationery
3845,MEDIUM PARLOUR FRAME ,2,furniture
3846,ORANGE FLOWER MUG ,2,furniture
3847,LARGE PARLOUR FRAME,2,furniture
3848,GOLD M.O.P. ORBIT NECKLACE,2,clothes
3849,Dotcom sales,2,electronics
3850,CREAM SWEETHEART MAGAZINE RACK,2,kitchen
3851,SET 10 CARDS XMAS GRAPHIC  17218,2,stationery
3852,SILVER 2 STRAND NECKLACE-LEAF CHARM,2,clothes
3853,OCEAN STRIPE HAMMOCK ,2,kitchen
3854,WHITE SILVER NECKLACE SHELL GLASS,2,clothes
3855,FRESHWATER PEARL BRACELET GOLD,2,food
3856,ROSE PENDANT TRIPLE SHELL NECKLACE,2,clothes
3857,EASTER CRAFT IVY WREATH WITH CHICK,2,electronics
3858,BLACK SIL'T SQU CANDLE PLATE ,2,kitchen
3859,CLASSIC CROME BICYCLE BELL ,2,furniture
3860,WRAP A PRETTY THANK YOU,2,stationery
3861,SET 10 MINICARDS CUTE SNOWMAN 17071,2,clothes
3862,ST GEORGE SET OF 10 PARTY LIGHTS,2,kitchen
3863,DOLLY GIRL MINI RUCKSACK,2,clothes
3864,stock check,2,chemicals
3865,"WALL ART ,PUDDINGS ",2,furniture
3866,damages wax,2,chemicals
3867,"WALL ART , LOVES' SECRET ",2,furniture
3868,wrongly coded 20713,2,stationery
3869,VINTAGE GOLD TINSEL REEL,2,furniture
3870,PURPLE/BLUE CERAMIC CANDLE HOLDER,2,furniture
3871,"PAPER CRAFT , LITTLE BIRDIE",2,stationery
3872,FUNKY FLOWER PICNIC BAG FOR 4,2,clothes
3873,PINK SWEETIE NECKLACE,2,clothes
3874,ORANGE FELT VASE + FLOWERS,2,furniture
3875,CANNISTER VINTAGE LEAF DESIGN,2,furniture
3876,BLUE LEAVES AND BEADS PHONE CHARM,2,clothes
3877,BLUE/GREEN SHELL NECKLACE W PENDANT,2,clothes
3878,JARDIN ETCHED GLASS BUTTER DISH,2,kitchen
3879,"FLOWER GLASS GARLAND NECKL.36""GREEN",2,furniture
3880,DOLPHIN WINDMILL,2,kitchen
3881,MUMMY MOUSE RED GINGHAM RIBBON,2,clothes
3882,PACK 4 FLOWER/BUTTERFLY PATCHES,2,chemicals
3883,PICNIC BASKET WICKER 60 PIECES,2,furniture
3884,DANISH ROSE UMBRELLA STAND,2,clothes
3885,ASSORTED COLOUR SILK GLASSES CASE,2,clothes
3886,STORAGE TIN VINTAGE DOILEY ,2,furniture
3887,WHITE WIRE PLANT POT HOLDER,2,chemicals
3888,WRAP  VINTAGE DOILEY ,2,furniture
3889,FOLDING MIRROR IVORY ,2,furniture
3890,FOLDING MIRROR RED  ,2,kitchen
3891,SET OF 16 VINTAGE IVORY CUTLERY,2,furniture
3892,BLUE FLYING SINGING CANARY,2,stationery
3893,"ACRYLIC JEWEL ANGEL,PINK",2,chemicals
3894,PASTEL PINK PHOTO ALBUM ,2,stationery
3895,BEADED LOVE HEART JEWELLERY SET,2,clothes
3896,CRACKED GLAZE NECKLACE BROWN,2,clothes
3897,wet/rusty,2,NONE
3898,VINTAGE POST OFFICE CABINET,2,furniture
3899,HAPPY BIRTHDAY CARD STRIPEY TEDDY,2,clothes
3900,CUTE BIRD CEATURE SCREEN,2,clothes
3901,printing smudges/thrown away,2,stationery
3902,CUTE RABBIT CEATURE SCREEN ,2,clothes
3903,GOLD FLOWER CUSHION COVER ,2,furniture
3904,returned,2,clothes
3905,60 GOLD AND SILVER FAIRY CAKE CASES,2,kitchen
3906,GOLD COSMETIC BAG PINK STAR,2,clothes
3907,DOORKNOB CRACKED GLAZE PINK,2,kitchen
3908,DOORKNOB CRACKED GLAZE GREEN,2,kitchen
3909,GOLD APERITIF GLASS,2,furniture
3910,crushed,2,chemicals
3911,LEAVES MAGNETIC  SHOPPING LIST,2,electronics
3912,CLASSICAL ROSE TABLE LAMP,2,kitchen
3913,GREEN CRYSTAL DROP EARRINGS,2,clothes
3914,FLAG OF ST GEORGE CAR FLAG,2,furniture
3915,COPPER AND BRASS BAG CHARM,2,clothes
3916,OCEAN SCENT CANDLE JEWELLED DRAWER,2,kitchen
3917,BLUE MONTE CARLO HANDBAG,2,clothes
3918,3 BIRDS CANVAS SCREEN,2,furniture
3919,BROWN VINTAGE VICTORIAN EARRINGS,2,clothes
3920,ENAMEL JUG PANTRY,2,kitchen
3921,ENAMEL BOWL PANTRY,2,kitchen
3922,SET/3 FLORAL GARDEN TOOLS IN BAG,2,kitchen
3923,S/2 BEACH HUT TREASURE CHESTS,2,kitchen
3924,POLYESTER FILLER PAD 60x40cm,2,clothes
3925,YELLOW/ORANGE FLOWER DESIGN PLATE,2,electronics
3926,ORANGE PENDANT TRIPLE SHELL NECKLAC,2,clothes
3927,BAROQUE BUTTERFLY EARRINGS BLACK,2,clothes
3928,NEW BAROQUE B'FLY NECKLACE PINK,2,clothes
3929,CROCHET DOG KEYRING,2,clothes
3930,CORDIAL JUG,2,kitchen
3931,PINK/AMETHYST/GOLD NECKLACE,2,clothes
3932,SET/6 IVORY BIRD T-LIGHT CANDLES,2,furniture
3933,DIAMANTE NECKLACE,2,clothes
3934,?missing,2,NONE
3935,"SILICON CUBE 25W, BLUE",2,electronics
3936,PINK CRYSTAL GUITAR PHONE CHARM,2,stationery
3937,GARDENERS KNEELING PAD,2,kitchen
3938,BUTTERFLY CUSHION COVER,2,furniture
3939,COUNTRY COTTAGE  DOORSTOP GREEN,2,kitchen
3940,WATERING CAN SINGLE HOOK PISTACHIO,2,food
3941,PURPLE ANEMONE ARTIFICIAL FLOWER,2,furniture
3942,incorrectly credited C550456 see 47,2,chemicals
3943,ORANGE/WHT/FUSCHIA STONES NECKLACE,2,clothes
3944,ZINC T-LIGHT HOLDER STARS LARGE,2,chemicals
3945,GIFT BAG LARGE 50'S CHRISTMAS,2,stationery
3946,NEW ENGLAND MUG W GIFT BOX,2,stationery
3947,NECKLACE+BRACELET SET PINK DAISY,2,stationery
3948,TEA TIME BREAKFAST BASKET,2,kitchen
3949,DOTCOMGIFTSHOP TEA TOWEL,2,clothes
3950,CREAM SWEETHEART SHELF + HOOKS,2,chemicals
3951,BLUE NEW BAROQUE FLOCK CANDLESTICK,2,kitchen
3952,taig adjust,2,clothes
3953,CHAMPAGNE TRAY BLANK CARD,2,kitchen
3954,sold as 1,2,furniture
3955,DUSTY PINK CHRISTMAS TREE 30CM,2,stationery
3956,RED ROSE AND LACE C/COVER,2,clothes
3957,Adjustment,2,furniture
3958,WHITE DOVE HONEYCOMB PAPER GARLAND,1,stationery
3959,found some more on shelf,1,kitchen
3960,72 CAKE CASES VINTAGE CHRISTMAS,1,furniture
3961,dotcomstock,1,NONE
3962,PINK PAINTED KASHMIRI CHAIR,1,stationery
3963,SET 10 CARDS SNOWY ROBIN 17099,1,stationery
3964,PINK FLOCK PHOTO FRAME ,1,stationery
3965,damages/showroom etc,1,stationery
3966,BLOSSOM IMAGES SCRAP BOOK SET,1,furniture
3967,samples,1,chemicals
3968,re-adjustment,1,NONE
3969,BLACK CHRISTMAS FLOCK DROPLET ,1,stationery
3970,rusty thrown away,1,clothes
3971,damages/credits from ASOS.,1,furniture
3972,Breakages,1,furniture
3973,SET 10 CARDS SWIRLY XMAS TREE 17104,1,stationery
3974,to push order througha s stock was ,1,chemicals
3975, TOADSTOOL BEDSIDE LIGHT ,1,kitchen
3976,PINK BERTIE MOBILE PHONE CHARM,1,electronics
3977,PINK/WHITE GLASS DEMI CHOKER,1,furniture
3978,JAM JAR WITH BLUE LID,1,kitchen
3979,Marked as 23343,1,stationery
3980,20713.0,1,NONE
3981,reverse previous adjustment,1,furniture
3982,damages/dotcom?,1,NONE
3983,wrongly coded 23343,1,stationery
3984,mailout ,1,stationery
3985,"FOOD COVER WITH BEADS , SET 2 SIZES",1,food
3986,lost in space,1,furniture
3987,wet?,1,NONE
3988,Not rcvd in 10/11/2010 delivery,1,clothes
3989,ROCOCO WALL MIROR,1,furniture
3990,BIRTHDAY BANNER TAPE,1,stationery
3991,dotcom adjust,1,clothes
3992,HOT WATER BOTTLE BABUSHKA LARGE,1,food
3993,lost,1,electronics
3994,WHITE ANEMONE ARTIFICIAL FLOWER,1,furniture
3995,PINK BOUDOIR T-LIGHT HOLDER,1,kitchen
3996,sold with wrong barcode,1,electronics
3997,WRAP BLUE RUSSIAN FOLKART,1,stationery
3998,ZINC STAR T-LIGHT HOLDER ,1,chemicals
3999,????damages????,1,NONE
4000,PURPLE CHUNKY GLASS+BEAD NECKLACE,1,clothes
4001,adjust,1,clothes
4002,LASER CUT MULTI STRAND NECKLACE,1,clothes
4003,20713 wrongly marked,1,stationery
4004,wet boxes,1,furniture
4005,John Lewis,1,kitchen
4006,SET 10 CARD CHRISTMAS STAMPS 16963,1,stationery
4007,GREEN PENDANT SHELL NECKLACE,1,clothes
4008,wet,1,clothes
4009,"LETTER ""U"" BLING KEY RING",1,clothes
4010,???,1,NONE
4011,Show Samples,1,chemicals
4012,lost??,1,NONE
4013,HAYNES CAMPER SHOULDER BAG,1,clothes
4014,Amazon Adjustment,1,clothes
4015,wrongly marked 23343,1,stationery
4016,???lost,1,NONE
4017,Found by jackie,1,chemicals
4018,missing?,1,NONE
4019,Wrongly mrked had 85123a in box,1,kitchen
4020,IVORY PANTRY HANGING LAMP ,1,kitchen
4021,PINK BAROQUE FLOCK CANDLE HOLDER,1,kitchen
4022,amazon sales,1,electronics
4023,CROCHET LILAC/RED BEAR KEYRING,1,clothes
4024,BAKING MOULD TOFFEE CUP  CHOCOLATE,1,kitchen
4025,sold as set by dotcom,1,furniture
4026,"ACRYLIC JEWEL SNOWFLAKE,PINK",1,chemicals
4027,water damage,1,food
4028,BAKING MOULD CUPCAKE CHOCOLATE,1,kitchen
4029,TEA TIME CAKE STAND IN GIFT BOX,1,stationery
4030,OPULENT VELVET SET/3 CANDLES,1,furniture
4031,wrong code,1,stationery
4032,wrongly marked carton 22804,1,kitchen
4033,"GARLAND, MAGIC GARDEN 1.8M",1,kitchen
4034,sold as set on dotcom and amazon,1,clothes
4035,"BREAD BIN, DINER STYLE, MINT",1,kitchen
4036,LILY BROOCH WHITE/SILVER COLOUR,1,clothes
4037,ZINC PLANT POT HOLDER,1,chemicals
4038,Water damaged,1,food
4039,????missing,1,NONE
4040,BAROQUE BUTTERFLY EARRINGS MONTANA,1,clothes
4041,SET 10 CARDS 3 WISE MEN 17107,1,stationery
4042,FLOWER SHOP DESIGN MUG,1,furniture
4043,"PEARL & SHELL 42""NECKL. IVORY",1,furniture
4044,?? missing,1,clothes
4045,"BREAD BIN, DINER STYLE, IVORY",1,kitchen
4046,16 PC CUTLERY SET PANTRY DESIGN,1,kitchen
4047,water damaged,1,food
4048,FIRE POLISHED GLASS NECKL GOLD,1,furniture
4049,ANT SILVER TURQUOISE BOUDICCA RING,1,clothes
4050,Damages,1,chemicals
4051,4 GOLD FLOCK CHRISTMAS BALLS,1,stationery
4052,amazon adjust,1,clothes
4053,CAKE STAND LACE WHITE,1,clothes
4054,SET OF 6 EASTER RAINBOW CHICKS,1,clothes
4055,WHITE FRANGIPANI HAIR CLIP,1,clothes
4056,CAPIZ CHANDELIER,1,furniture
4057,BLUE GINGHAM ROSE CUSHION COVER,1,clothes
4058,Printing smudges/thrown away,1,stationery
4059,SET 10 CARDS TRIANGLE ICONS  17220,1,stationery
4060,on cargo order,1,chemicals
4061,SET 10 CARDS CHRISTMAS BAUBLE 16954,1,stationery
4062,sold as set/6 by dotcom,1,furniture
4063,FUNKY MONKEY MUG,1,clothes
4064,wrongly marked,1,stationery
4065,dotcom sales,1,electronics
4066,WOOLLY HAT SOCK GLOVE ADVENT STRING,1,clothes
4067,LIGHT DECORATION BATTERY OPERATED,1,furniture
4068,check?,1,NONE
4069,RUBY GLASS CLUSTER NECKLACE,1,clothes
4070,Thrown away-rusty,1,furniture
4071,CHRISTMAS TABLE CANDLE SILVER SPIKE,1,kitchen
4072,LARGE HEART FLOWERS HOOK   ,1,clothes
4073,GLASS BEAD HOOP NECKLACE BLACK,1,clothes
4074,CRYSTAL CHANDELIER T-LIGHT HOLDER,1,furniture
4075,CAT WITH SUNGLASSES BLANK CARD,1,clothes
4076,add stock to allocate online orders,1,electronics
4077,wrong code?,1,stationery
4078,"CAKESTAND, 3 TIER, LOVEHEART",1,electronics
4079,broken,1,electronics
4080,damaged stock,1,furniture
4081,damages/display,1,NONE
4082,Thrown away.,1,furniture
4083,CHRISTMAS CRAFT HEART STOCKING ,1,clothes
4084,WHITE CHERRY LIGHTS,1,kitchen
4085,?sold as sets?,1,electronics
4086,? sold as sets?,1,furniture
4087,Given away,1,clothes
4088,Dotcom,1,electronics
4089,wrongly sold sets,1,electronics
4090,dotcom sold sets,1,electronics
4091,Amazon sold sets,1,electronics
4092,HAPPY BIRTHDAY CARD TEDDY/CAKE,1,stationery
4093,wrongly sold as sets,1,electronics
4094,taig adjust no stock,1,chemicals
4095,throw away,1,clothes
4096,LUNCH BAG RED SPOTTY,1,food
4097,WIRE FLOWER T-LIGHT HOLDER,1,furniture
4098,historic computer difference?....se,1,electronics
4099,?lost,1,NONE
4100,BIG POLKADOT MUG,1,clothes
4101,barcode problem,1,electronics
4102,wrong barcode,1,electronics
4103,"RUBY GLASS NECKLACE 42""",1,clothes
4104,SET OF 4 KNICK KNACK TINS  DOILEY ,1,kitchen
4105,SET/5 RED SPOTTY LID GLASS BOWLS,1,furniture
4106,HEN HOUSE W CHICK IN NEST,1,kitchen
4107,wrongly sold (22719) barcode,1,electronics
4108,wrong barcode (22467),1,electronics
4109,PINK ACRYLIC JEWEL SNOWFLAKE,1,stationery
4110,PEG BAG APPLE DESIGN,1,clothes
4111,FRYING PAN RED POLKADOT ,1,kitchen
4112,GLASS BELL JAR SMALL,1,kitchen
4113,FILIGREE DIAMANTE CHAIN,1,clothes
4114,thrown away-can't sell.,1,furniture
4115,LARGE BLACK DIAMANTE HAIRSLIDE,1,clothes
